0	0.000000	0.315789	NaN	0.000000
1	0.258333	0.463415	0.000000	31.000000
2	0.431034	0.481481	0.270501	75.000000
3	0.444976	0.439394	0.000000	93.000000
4	0.497872	0.515152	0.000000	117.000000
5	0.519231	0.558824	0.208514	135.000000
6	0.517986	0.493151	0.229416	144.000000
7	0.515254	0.520548	0.194257	152.000000
8	0.511327	0.486486	0.229416	158.000000
9	0.512346	0.519481	0.130189	166.000000
10	0.510324	0.512500	0.128037	173.000000
11	0.533520	0.544304	0.184115	191.000000
12	0.520436	0.589744	0.129099	191.000000
13	0.525907	0.575000	0.117851	203.000000
14	0.535802	0.566265	0.147442	217.000000
15	0.541463	0.585366	0.109764	222.000000
16	0.537897	0.573171	0.144338	220.000000
17	0.550117	0.597561	0.000000	236.000000
18	0.547126	0.604938	0.110432	238.000000
19	0.544419	0.617284	0.000000	239.000000
20	0.556541	0.629630	0.111111	251.000000
21	0.562232	0.593023	0.120386	262.000000
22	0.558386	0.616279	0.140028	263.000000
23	0.555556	0.609195	0.162221	265.000000
24	0.564155	0.588889	0.164399	277.000000
25	0.560241	0.588889	0.149071	279.000000
26	0.561024	0.593407	0.000000	285.000000
27	0.557769	0.591398	0.204124	280.000000
28	0.554672	0.580645	0.166667	279.000000
29	0.548134	0.563830	0.167836	279.000000
30	0.538760	0.552083	0.120386	278.000000
31	0.538911	0.551020	0.171499	277.000000
32	0.530333	0.551020	0.104828	271.000000
33	0.532039	0.552083	0.213201	274.000000
34	0.520154	0.535354	0.175412	271.000000
35	0.514231	0.514851	0.137361	271.000000
36	0.508539	0.509804	0.124035	268.000000
37	0.504726	0.500000	0.165521	267.000000
38	0.489564	0.514563	0.098058	258.000000
39	0.485769	0.514563	0.000000	256.000000
40	0.485769	0.520000	0.170664	256.000000
41	0.483992	0.524752	0.174078	257.000000
42	0.478424	0.514851	0.140720	255.000000
43	0.473881	0.500000	0.138675	254.000000
44	0.472998	0.500000	0.174078	254.000000
45	0.469274	0.514563	0.098058	252.000000
46	0.473098	0.519608	0.137361	255.000000
47	0.469388	0.519608	0.176777	253.000000
48	0.461967	0.495238	0.194257	249.000000
49	0.456562	0.490566	0.104828	247.000000
50	0.452690	0.490566	0.000000	244.000000
51	0.452865	0.485714	0.138675	245.000000
52	0.453211	0.485714	0.112509	247.000000
53	0.452206	0.485714	0.124035	246.000000
54	0.445672	0.476190	0.140028	242.000000
55	0.445255	0.476190	0.105409	244.000000
56	0.445255	0.485714	0.124035	244.000000
57	0.445455	0.481132	0.113961	245.000000
58	0.442029	0.481132	0.113961	244.000000
59	0.439338	0.485714	0.111803	239.000000
60	0.437037	0.471698	0.140028	236.000000
61	0.433333	0.466667	0.141421	234.000000
62	0.433579	0.461538	0.142857	235.000000
63	0.429889	0.461538	0.113228	233.000000
64	0.431985	0.451923	0.144338	235.000000
65	0.428835	0.451923	0.112509	232.000000
66	0.429630	0.438095	0.145865	232.000000
67	0.428571	0.438095	0.158114	231.000000
68	0.429098	0.428571	0.208514	233.000000
69	0.424074	0.415094	0.149071	229.000000
70	0.411111	0.405660	0.150756	222.000000
71	0.410781	0.405660	0.000000	221.000000
72	0.411874	0.401869	0.119523	222.000000
73	0.412200	0.390909	0.120386	223.000000
74	0.405204	0.375000	0.152499	218.000000
75	0.404059	0.366071	0.154303	219.000000
76	0.400369	0.347826	0.156174	217.000000
77	0.396679	0.356522	0.120386	215.000000
78	0.392989	0.353448	0.114708	213.000000
79	0.388170	0.358974	0.198680	210.000000
80	0.388582	0.355932	0.154303	211.000000
81	0.386322	0.344538	0.154303	209.000000
82	0.378928	0.352941	0.109764	205.000000
83	0.382189	0.355932	0.091670	206.000000
84	0.382189	0.355932	0.000000	206.000000
85	0.387156	0.355932	0.000000	211.000000
86	0.387569	0.361345	0.165521	212.000000
87	0.385036	0.341667	0.215666	211.000000
88	0.385586	0.350000	0.170251	214.000000
89	0.389189	0.338843	0.154303	216.000000
90	0.383929	0.327869	0.156174	215.000000
91	0.379679	0.327869	0.000000	213.000000
92	0.381883	0.336066	0.118678	215.000000
93	0.380783	0.344538	0.156813	214.000000
94	0.376786	0.327869	0.156174	211.000000
95	0.371886	0.336066	0.121268	209.000000
96	0.372134	0.336066	0.109109	211.000000
97	0.372134	0.333333	0.107211	211.000000
98	0.373239	0.333333	0.107833	212.000000
99	0.373239	0.330645	0.118678	212.000000
100	0.366843	0.338710	0.172774	208.000000
101	0.366197	0.336000	0.109109	208.000000
102	0.369718	0.328000	0.154303	210.000000
103	0.369069	0.328000	0.000000	210.000000
104	0.371728	0.328000	0.152499	213.000000
105	0.373057	0.328000	0.000000	216.000000
106	0.375000	0.336000	0.121268	216.000000
107	0.373264	0.344000	0.109109	215.000000
108	0.376511	0.344000	0.109764	218.000000
109	0.376511	0.336000	0.152499	218.000000
110	0.376511	0.336000	0.119523	218.000000
111	0.375862	0.336000	0.000000	218.000000
112	0.376736	0.330709	0.120386	217.000000
113	0.378049	0.330709	0.162221	217.000000
114	0.378284	0.322835	0.154303	216.000000
115	0.381944	0.330709	0.171499	220.000000
116	0.381282	0.330709	0.000000	220.000000
117	0.380208	0.322835	0.154303	219.000000
118	0.383420	0.317829	0.113961	222.000000
119	0.383162	0.310078	0.162221	223.000000
120	0.379074	0.310078	0.163299	221.000000
121	0.378194	0.310078	0.107833	222.000000
122	0.376491	0.307692	0.153393	221.000000
123	0.380306	0.307692	0.000000	224.000000
124	0.379252	0.307692	0.000000	223.000000
